Kp,Ki,Kd,RiseTime,Overshoot,SettlingTime,SS_Error
70,160,2.5,0.142087023400234,9.93226315186291,1.53870047738277,2.18546893715477e-05
70,160,3,0.144372976104213,7.8840469891434,1.55921600627714,2.83397759985871e-05
70,160,3.5,0.146590334645161,6.23728183563357,1.58491269754922,3.21300789218881e-05
70,160,4,0.148845279857809,4.92785190231979,1.61090398934848,3.39923106986717e-05
70,160,4.5,0.151266113381538,3.86847819746909,1.63707376544428,3.99304168170467e-05
70,160,5,0.153907277116277,3.14942941415826,1.66308315943276,4.10906841599168e-05
70,180,0,0.135071466910888,26.1546615797269,1.71208480214835,5.00461223218451e-06
70,180,0.5,0.127597743877885,23.9451734039454,1.69311592392229,6.35531755954766e-06
70,180,1,0.130947794418826,20.2907446865499,1.49885769021762,1.12983027629188e-05
70,180,1.5,0.133804572118345,17.0811616137368,1.51712490679338,1.55141564042172e-05
70,180,2,0.136504203465785,14.2716351112547,1.53889944253377,1.81936091394608e-05
70,180,2.5,0.138802363507058,11.8222581145286,1.5673810537292,1.98906944950394e-05
70,180,3,0.140882479451445,9.68579611352041,1.60036028237166,2.6976816063673e-05
70,180,3.5,0.142871562359442,7.94655000280347,1.63777274628391,3.07419661422781e-05
70,180,4,0.144873521791374,6.57700075179681,1.67534628360397,3.28406623288924e-05
70,180,4.5,0.147014215859502,5.41000153867826,1.71135491965359,3.86623104433603e-05
70,180,5,0.149344699970173,4.59032683739606,1.74520076281843,4.91283778556451e-05
70,200,0,0.133658866655992,28.1298144334166,1.9320185362236,2.31491509916637e-06
70,200,0.5,0.125144106472852,26.2400993755727,1.70373426864774,5.49924101833632e-06
70,200,1,0.128333575630511,22.4546725252066,1.65687987317206,1.04609970206226e-05
70,200,1.5,0.131049783975281,19.1274367777792,1.52449717626681,1.47787840723002e-05
70,200,2,0.133602445650365,16.2118082448474,1.54933407196034,1.75749648569923e-05
70,200,2.5,0.135733673349789,13.6667580249348,1.58181022661156,1.93321542361069e-05
70,200,3,0.137629329026323,11.4437801596537,1.6190440074803,2.66440318450467e-05
70,200,3.5,0.139414966787234,9.59087667719485,1.65939057089858,3.0415432387576e-05
70,200,4,0.141192596604176,8.16429451943104,1.69914617646709,3.26437403461721e-05
70,200,4.5,0.143086214387278,6.91440661109106,1.73532357581179,3.82697136969146e-05
70,200,5,0.145143896001577,6.01894266836782,1.76796785463628,4.86254409390874e-05
80,0,0,0.124984914501009,19.5921002189468,1.6203778369434,0.111209865843551
80,0,0.5,0.118079810796329,17.6423242370993,1.6008813006837,0.111205693199266
80,0,1,0.119398205479597,14.9777754051263,1.55372703703911,0.111201058591705
80,0,1.5,0.120352073890186,12.5979747847004,1.41054759974033,0.111195485951668
80,0,2,0.120597038118028,10.4892018795817,1.40567317395402,0.111192564578105
80,0,2.5,0.1203801778203,8.63196510225237,1.40126173638731,0.11119041216316
80,0,3,0.119806878399746,7.00227322363558,1.39412011161151,0.111188980632074
80,0,3.5,0.118943593393912,5.58040107543456,1.38262282344044,0.111179511504989
80,0,4,0.117971210281549,4.35074861386071,1.36781856769003,0.11117255690921
80,0,4.5,0.116707877970915,3.29189923861439,1.34494024657856,0.111169946969895
80,0,5,0.115169425395808,2.38480269453538,1.30894445065574,0.111163113870219
80,20,0,0.13203365895242,13.2449058827651,3.27358037364224,0.0449023524829482
80,20,0.5,0.128277030358461,11.272796231637,3.27737175820722,0.0417469113934804
80,20,1,0.130598259989569,8.68927511728796,3.28143501168772,0.0417117971334747
80,20,1.5,0.132816468232794,6.37713661612187,3.28551753603225,0.041962310450474
80,20,2,0.134769494361159,4.32533717082375,3.28840277844288,0.0419286014839227
80,20,2.5,0.136324754578055,2.51687139311318,3.29307607461901,0.0421758998302507
80,20,3,0.137674745276646,0.927688587630682,3.29599875278967,0.0421237108931443
80,20,3.5,0.138946040399726,0,3.30129300109419,0.0423340035829404
80,20,4,0.140250232893993,0,3.30533827764157,0.0422302451156085
80,20,4.5,0.141731565805982,0,3.3097241326501,0.0424391751347148
80,20,5,0.14331864755293,0,3.31424466489044,0.0422775285816794
80,40,0,0.134052371784914,12.5724686106752,3.07265436189934,0.0173753371839719
80,40,0.5,0.131093760689394,10.5097110911186,3.07694158649389,0.0149025684837762
80,40,1,0.134118629955661,7.87206469691442,3.08171480393655,0.0148336827913006
80,40,1.5,0.137011084210084,5.5065398383664,3.08646585352623,0.0149727898369286
80,40,2,0.139779578385398,3.40375194777383,3.09018699303316,0.0149049053225194
80,40,2.5,0.142260015528744,1.54783879393678,3.09649749146439,0.0150425141736917
80,40,3,0.14465627866085,0,3.10001459369574,0.0149606493071833
80,40,3.5,0.147110452628892,0,3.10528432477961,0.0150685915731892
80,40,4,0.14972024154547,0,3.11041029467451,0.0149475144705146
80,40,4.5,0.152710717406475,0,3.11551744917979,0.0150539445780445
80,40,5,0.156020317650338,0,3.12093673499709,0.0148895897420283
80,60,0,0.133428341938138,13.7801085123865,2.58897917115274,0.00639116936687678
80,60,0.5,0.129973685151033,11.6364813300706,2.58892084670366,0.00501048529149806
80,60,1,0.133069138552131,8.90621742734323,2.59101183608101,0.00494754474038761
80,60,1.5,0.136029144507964,6.45344176623559,2.59431052802253,0.00499061810499335
80,60,2,0.138905177411497,4.26999944057374,2.59821133674682,0.0049285113250459
80,60,2.5,0.141501476306059,2.34085406089155,2.60203669384623,0.00497132465529304
80,60,3,0.144023282995953,0.639715491310899,2.60557027523482,0.00490202886252677
80,60,3.5,0.146613389873931,0,2.60955553646392,0.0049248499158252
80,60,4,0.149370509374461,0,2.61238885300447,0.00483326956374808
80,60,4.5,0.152505263850022,0,2.61587432501553,0.00485564077113843
80,60,5,0.155984594556948,0,2.61993026716401,0.00474143239285563
80,80,0,0.132425026123577,15.6250513236933,2.16245289685341,0.00220582241275624
80,80,0.5,0.127611368167293,13.4169853173383,2.143188695991,0.00156206044939111
80,80,1,0.130571947337285,10.5818648460239,2.12380394380083,0.00151982484427715
80,80,1.5,0.13340412608249,8.03132030063383,2.10949934270302,0.00152154348771449
80,80,2,0.136157754619571,5.75816800330515,2.1037768060178,0.00148055288334203
80,80,2.5,0.138609600069183,3.74803220552427,2.10039848101712,0.00148333479908369
80,80,3,0.140965200807095,1.97279670914883,2.10138557660599,0.00143442013572492
80,80,3.5,0.143359004365973,0.412093769906274,2.10333309913605,0.00142948785608399
80,80,4,0.145891431101796,0,2.10497684245226,0.00137448782371508
80,80,4.5,0.148763051937367,0.00210589229070468,2.10682973242023,0.00137185035326037
80,80,5,0.151936940132934,0,2.10821029880018,0.00130036093148611
80,100,0,0.131177794124532,17.6623550552411,1.71549907967711,0.000697558035701817
80,100,0.5,0.124962785997208,15.405707471576,1.71427660359811,0.000438091061568335
80,100,1,0.127736563752751,12.4616501976958,1.72235176304061,0.000414067640844729
80,100,1.5,0.130393222982971,9.80995298959664,1.72943881846129,0.000404991295235302
80,100,2,0.132967050047025,7.44419025898586,1.73243735062144,0.000382729442548357
80,100,2.5,0.135211453133657,5.35053264826382,1.72948059484807,0.000375786647236698
80,100,3,0.137330331144143,3.49944768786834,1.72104693957428,0.000348984269731289
80,100,3.5,0.139454648677941,1.86966823774823,1.70483648425658,0.000337661034839676
80,100,4,0.141680654142182,0.441100141058604,1.68159459301704,0.000309440159535823
80,100,4.5,0.144202248588386,0.0067338391323668,1.65478809237745,0.000301939179197075
80,100,5,0.146977025981516,0.00709768620406059,1.63337475802224,0.000263293562739686
80,120,0,0.129904356876675,19.6978970894906,1.69098329090383,0.000191740207438285
80,120,0.5,0.12243336605139,17.443127118318,1.68149131964347,0.000102240217631389
80,120,1,0.125136283777646,14.3889459701412,1.67478544793815,8.93924852968242e-05
80,120,1.5,0.127408782323933,11.6352312976256,1.66097680590464,8.01986727505533e-05
80,120,2,0.129801465861144,9.17611794964788,1.63141846133475,6.93946311645099e-05
80,120,2.5,0.131838967971587,6.99821301912809,1.39402719525306,6.31121778581489e-05
80,120,3,0.133723901026378,5.0706026392745,1.37967082817289,4.917333012322e-05
80,120,3.5,0.135584463143853,3.37110041046471,1.35618787249099,3.95302457536495e-05
80,120,4,0.137512960349482,1.93610593917173,1.2006084842247,2.67228666660513e-05
80,120,4.5,0.139699192523781,0.785215792726102,1.2140278217892,2.22706829664521e-05
80,120,5,0.142104745377732,0.00442901110246918,1.22901835634131,1.09454358814265e-05
80,140,0,0.128658389654746,21.6694044729674,1.67496944144499,3.87739760490113e-05
80,140,0.5,0.120738261056749,19.4747119327229,1.6639731709173,1.37573789039669e-05
80,140,1,0.123381184585016,16.3104229673074,1.64894987782633,6.36625997951779e-06
80,140,1.5,0.125536116675546,13.4548958700721,1.61616892385212,1.04288163194077e-06
80,140,2,0.127373709658074,10.9026372418555,1.42613631989628,6.35557189654357e-06
80,140,2.5,0.128853166075363,8.64058325941675,1.42423903023581,1.04768396653743e-05
80,140,3,0.130313429053401,6.63601572634767,1.41928378989662,1.89123546037173e-05
80,140,3.5,0.131933901274912,4.86731342276383,1.40897575459519,2.54551142246928e-05
80,140,4,0.133595677933414,3.43565342385945,1.38979425382228,3.17030041887545e-05
80,140,4.5,0.135489840529892,2.22770211968868,1.3423603019277,3.91530185708255e-05
80,140,5,0.137553274751169,1.18552938872187,1.2138744296376,4.09641004202044e-05
80,160,0,0.127454466374084,23.5518917647583,1.66603145899599,1.43084351367229e-07
80,160,0.5,0.119109168075793,21.4831315966992,1.65532919526457,4.79624353189045e-06
80,160,1,0.121694757825464,18.2093065058057,1.63390467810721,1.00260348683268e-05
80,160,1.5,0.123805357705964,15.2526819453766,1.44191153318858,1.62058635480022e-05
80,160,2,0.12559624682013,12.607954889095,1.4473872158154,1.94422624248958e-05
80,160,2.5,0.127020563216381,10.2622838606824,1.45218216736731,2.22366978779309e-05
80,160,3,0.128213948885335,8.18165718706492,1.45664932262163,2.87272440324671e-05
80,160,3.5,0.129264075661955,6.36036415518497,1.45931288772179,3.35093597503278e-05
80,160,4,0.130240760478093,4.90054988374844,1.45827410560662,3.56827333056753e-05
80,160,4.5,0.131589257092048,3.63837604069783,1.45052480053489,4.37295438573404e-05
80,160,5,0.133360441568556,2.54631440270054,1.42800049380087,4.42538523619529e-05
80,180,0,0.126294473872507,25.4525333034568,1.66332756417597,5.77942729029779e-06
80,180,0.5,0.117547062113478,23.4634519022849,1.65294295278876,6.60664757545781e-06
80,180,1,0.120078176956751,20.0809197084032,1.62820021648706,1.1184919250562e-05
80,180,1.5,0.122146965404597,17.0241534819556,1.45488309471706,1.68399583879708e-05
80,180,2,0.123893780079196,14.287865547325,1.46453164012946,1.95212192712901e-05
80,180,2.5,0.125266445703895,11.8593296349622,1.47493152360871,2.18105162503868e-05
80,180,3,0.126400231429978,9.70329594963353,1.4896821499675,2.79466773331905e-05
80,180,3.5,0.127382047586178,7.84782565139546,1.50506209983412,3.22016235112521e-05
80,180,4,0.128280926194118,6.32880326901213,1.52071893002671,3.40533892710937e-05
80,180,4.5,0.129257087102481,5.01294777509635,1.53708016278454,4.14253441984869e-05
80,180,5,0.13023475722367,3.87205789667171,1.55367368589952,4.18890629902968e-05
80,200,0,0.12517638164065,27.7978393151537,1.87515317482025,4.40684115132761e-06
80,200,0.5,0.116048971563799,25.4145384348829,1.65487022530582,5.65915224881586e-06
80,200,1,0.118528285730278,21.9242386684291,1.63061911878611,1.01376183552215e-05
80,200,1.5,0.12055759402888,18.7683893396028,1.46342600547542,1.56499356980255e-05
80,200,2,0.122262771041473,15.9415487223705,1.47568369911188,1.82945257662936e-05
80,200,2.5,0.123586984101476,13.430997461729,1.49480035928967,2.04775986092365e-05
80,200,3,0.12466511421786,11.2003034196871,1.51427133199179,2.6741377176398e-05
80,200,3.5,0.125583361463775,9.29648178361282,1.54093597628532,3.08731162605991e-05
80,200,4,0.126410055401547,7.71954698909296,1.56812724586007,3.28184625002503e-05
80,200,4.5,0.127305372033355,6.35111053361817,1.59859843642825,4.07687402277368e-05
80,200,5,0.128190031533344,5.16265052765843,1.62788087132099,4.06909638230868e-05
90,0,0,0.117242080993951,20.9844623093898,1.59233111335711,0.100089991895943
90,0,0.5,0.109724031485747,19.6109887094462,1.57901728014545,0.100085850881834
90,0,1,0.110790001011898,16.8032964007391,1.55528630405707,0.100081250003821
90,0,1.5,0.111405085516443,14.5089475547669,1.38518193859118,0.100075705946416
90,0,2,0.111408160242312,12.4214876802039,1.3828133713082,0.100072853931082
90,0,2.5,0.110979477067649,10.5549433036816,1.37908359958403,0.100070615940458
90,0,3,0.110203055336803,8.88383515115729,1.37456222242291,0.100061257939223
90,0,3.5,0.109185423192421,7.38955475789274,1.36863538527844,0.100059659602476
90,0,4,0.107985703984913,6.06124179544492,1.35964791281172,0.100050339735428
90,0,4.5,0.10647868873333,4.88158634956191,1.34592271630921,0.100053145812363
90,0,5,0.104680335122437,3.83562019147445,1.3294191267595,0.100038657046783
90,20,0,0.122843766618953,15.4843668373268,3.07109203198024,0.0444946338628622
90,20,0.5,0.116650619919827,14.2101816903099,3.07462843645423,0.0414621178349452
90,20,1,0.11843549227424,11.3921849114183,3.07834711599477,0.0414303529333363
90,20,1.5,0.120063540032401,9.07139315522905,3.08205300867895,0.0416503832910015
90,20,2,0.121069294010573,7.02907751862909,3.08561744253472,0.0416178166788762
90,20,2.5,0.121744640063714,5.20247200029251,3.09003292246086,0.0418415936778825
90,20,3,0.122186781182511,3.56624001682702,3.09166606672255,0.0417954023507211
90,20,3.5,0.122465614537103,2.10223140617556,3.09664001866735,0.0419822390670174
90,20,4,0.122719596546786,0.798939258574594,3.10041322254512,0.0418884539074519
90,20,4.5,0.122917185704097,0,3.10438417799951,0.0420899860009765
90,20,5,0.123032668994227,0,3.11072801499668,0.0422251526673271
90,40,0,0.124413425578815,14.5825605702537,3.00419603901885,0.0191765093802218
90,40,0.5,0.118414039060767,13.326725927612,3.00836377937075,0.0165475203745881
90,40,1,0.120511558937999,10.4710591366806,3.01242572886371,0.0164879257289114
90,40,1.5,0.122463728700901,7.96404565882067,3.01645844730647,0.0166328384073284
90,40,2,0.123852162686774,5.88156062984073,3.0228313174428,0.0165724410399574
90,40,2.5,0.124945022076132,4.01792417067082,3.02444082760601,0.0167215061250324
90,40,3,0.125845114590505,2.34696373579262,3.03150688691488,0.0166499182520435
90,40,3.5,0.126629225426847,0.850073418301922,3.03678999508309,0.0167662100841628
90,40,4,0.127399838469652,0,3.0406449363438,0.0166551595954807
90,40,4.5,0.128231066864253,0,3.04509527794143,0.0167855200140115
90,40,5,0.129055224363127,0,3.05183224397689,0.0168608217919065
90,60,0,0.124349697409423,15.372790709591,2.60560076998114,0.00797192030058547
90,60,0.5,0.118096891052307,14.1397776697097,2.60782160185789,0.00632456055816943
90,60,1,0.12028607555598,11.2081751116433,2.61092495950371,0.00626615903357042
90,60,1.5,0.122320419858465,8.60431151605343,2.61450836723887,0.00632626709005024
90,60,2,0.123826347542796,6.34815206996138,2.61754689138743,0.00626758628318669
90,60,2.5,0.125043284117707,4.42361114606489,2.62238263919212,0.00633096394771826
90,60,3,0.126076257669015,2.69670279579806,2.62708239964413,0.00626596331751916
90,60,3.5,0.127004326542538,1.14802436806549,2.63173395036071,0.00630789247989627
90,60,4,0.127914613546021,0,2.63521741661371,0.00621539217188272
90,60,4.5,0.128921839228144,0,2.63935132599009,0.00626675399109977
90,60,5,0.129931934016198,0,2.64403797375324,0.00614911268879625
90,80,0,0.123654699610912,16.7938618685432,2.16865595000008,0.003171976664606
90,80,0.5,0.116994350027984,15.6069876423605,2.16908138049989,0.00229407063973275
90,80,1,0.119178827950872,12.5858438840484,2.17511121437419,0.00225067253255273
90,80,1.5,0.121208803486526,9.89972728911312,2.17773737233017,0.00226469701338949
90,80,2,0.122726325265332,7.53010728141956,2.18040078554291,0.00222280770428551
90,80,2.5,0.123950227088717,5.45254843424303,2.18108943434876,0.00223847086787565
90,80,3,0.124986896327496,3.66263544317218,2.18216422672315,0.00219306376409922
90,80,3.5,0.125915364006408,2.05612768350263,2.18448018771375,0.00219468882217311
90,80,4,0.126817017774126,0.619868031513127,2.1865577011494,0.00213300822092144
90,80,4.5,0.127819518947169,0,2.1895432893944,0.00214301844119613
90,80,5,0.128820757326948,0,2.19255789094314,0.00206989754926989
90,100,0,0.122737205775078,18.4233353041104,1.68018905829953,0.0011927496051477
90,100,0.5,0.115631482507545,17.3136460320652,1.678659651455,0.000777512776504397
90,100,1,0.117776561844828,14.1980182617773,1.69330992286059,0.000749814299630058
90,100,1.5,0.119771511293098,11.4254438815587,1.7129929518794,0.000746105266009378
90,100,2,0.121261838935183,8.97618098005022,1.73606575052529,0.00072014222399519
90,100,2.5,0.122450858342421,6.80926139076619,1.75744642015154,0.000718551576112336
90,100,3,0.123445219149156,4.89923185343162,1.77294832512662,0.000691919028076415
90,100,3.5,0.124323460414244,3.22309321834682,1.78387744597873,0.000679835685094443
90,100,4,0.125164749326225,1.76192485227129,1.78831430864311,0.000642814411958126
90,100,4.5,0.126099758906731,0.490651605842052,1.78967189823725,0.000639348312798327
90,100,5,0.127022135178366,0.00039388305690391,1.78892590368805,0.000598801868658572
90,120,0,0.121758240875206,20.3856006003215,1.65842154832599,0.000414423095854155
90,120,0.5,0.114212028172085,19.0937444700173,1.65057990890035,0.000238507795438658
90,120,1,0.116307353673162,15.8819913922205,1.65222710206503,0.000222110678459675
90,120,1.5,0.118258605021722,13.0216090863043,1.65062226891359,0.000214071314882602
90,120,2,0.119709934237895,10.4916911714846,1.64554510723588,0.000199625766364231
90,120,2.5,0.120851716910239,8.25182294277116,1.63386835789259,0.00019423673405139
90,120,3,0.121790681242226,6.27552532780591,1.61096276110829,0.000180588657612835
90,120,3.5,0.122604715397616,4.53907201241461,1.56213182210683,0.000166695203925871
90,120,4,0.123372392472691,3.02288314559085,1.3096520309774,0.000145724204076103
90,120,4.5,0.124223239912461,1.70129494989553,1.1850113798849,0.000140420626096427
90,120,5,0.125048949794789,0.552448276745743,1.19128825451833,0.000119172664908351
90,140,0,0.120778012631762,22.4089196396528,1.64257482151497,0.000126188273142258
90,140,0.5,0.112810395904287,20.8825462097552,1.63467163177301,6.07073264634606e-05
90,140,1,0.114854500646685,17.5744115641237,1.62986034228987,5.09291431296521e-05
90,140,1.5,0.116761304539307,14.6260769248112,1.61879756514123,4.3110399288393e-05
90,140,2,0.118171613255686,12.0155292026193,1.59758766224451,3.53768759928652e-05
90,140,2.5,0.119264560498897,9.70266209564921,1.51940731385949,3.05923148260501e-05
90,140,3,0.12014689375422,7.66001707727475,1.37532461863987,2.42631615009481e-05
90,140,3.5,0.120895857768119,5.86316520902543,1.36593861512374,1.19354750531819e-05
90,140,4,0.12159001307296,4.29188616637284,1.34989732076791,3.56428238923456e-07
90,140,4.5,0.122358498481995,2.91920298738637,1.3225943271624,3.06898403978906e-06
90,140,5,0.123086221119646,1.72491800152172,1.18521364244112,1.59829017636337e-05
90,160,0,0.119817157325542,24.4380117368886,1.63232000661811,2.85389046095208e-05
90,160,0.5,0.111451063680778,22.6559259493701,1.62536487035568,8.13353148310103e-06
90,160,1,0.113445372333034,19.2517897495861,1.6161752374771,1.65811871000177e-06
90,160,1.5,0.115309469398868,16.2159244495653,1.59699395977934,5.12397623686489e-06
90,160,2,0.116679890203066,13.5252747767102,1.55289797629274,9.56710675747985e-06
90,160,2.5,0.117725811644906,11.1397989272274,1.40018670330548,1.31678147134995e-05
90,160,3,0.118554727477069,9.03069123572111,1.3990904981759,2.04579851923459e-05
90,160,3.5,0.119240973159121,7.17414574781596,1.39558728088983,2.67200074317575e-05
90,160,4,0.119865674578675,5.54801383824304,1.38791526514732,3.49708646678604e-05
90,160,4.5,0.120554521196923,4.12523856920832,1.37433463087713,3.61023838630903e-05
90,160,5,0.1211921513847,2.8849627873351,1.34834592880916,4.55303933384332e-05
90,180,0,0.118881360415563,26.4611885127077,1.73153925484526,1.64748674369442e-07
90,180,0.5,0.110140189827816,24.4054562438663,1.62062762875257,4.61775361393357e-06
90,180,1,0.112086868071283,20.9060052223767,1.6084489522292,9.68848522342469e-06
90,180,1.5,0.113910572487046,17.7833105793542,1.58307416063797,1.57164196514792e-05
90,180,2,0.115243033322513,15.0133441472353,1.41337524505206,1.88142649988343e-05
90,180,2.5,0.116244514817645,12.5559007571631,1.41672117786631,2.15996684975739e-05
90,180,3,0.117022499998344,10.3812793645577,1.42073924913754,2.75232309090434e-05
90,180,3.5,0.117650748907152,8.46509360825705,1.42389604866888,3.29151655817927e-05
90,180,4,0.118210764428829,6.78453749979508,1.42534578779286,3.95117800706668e-05
90,180,4.5,0.118824044189414,5.31272716242954,1.42344338521254,4.22673729947309e-05
90,180,5,0.11937980884595,4.02620422116,1.41670642552824,4.85831818708427e-05
90,200,0,0.117970848716333,28.4722856588725,1.80744855737898,5.37948867163074e-06
90,200,0.5,0.108877662623719,26.128476485761,1.61900609651728,6.30660724865173e-06
90,200,1,0.110778926069183,22.5345443315108,1.60557030805996,1.08937135923082e-05
90,200,1.5,0.112564533026005,19.3258576532412,1.57628769628999,1.65493910200265e-05
90,200,2,0.113861017714121,16.477488333527,1.42383102268661,1.92247306440851e-05
90,200,2.5,0.114820653910539,13.9488342169155,1.43090051280398,2.16373682213611e-05
90,200,3,0.115550895560553,11.7093527972019,1.4392741411679,2.71648490153265e-05
90,200,3.5,0.116124919547309,9.73413794882101,1.44942069868577,3.17585678055732e-05
90,200,4,0.116624829863101,7.99966662284439,1.46083098841806,3.8167904590658e-05
90,200,4.5,0.117169572672875,6.47863724033488,1.47186229166889,4.1348319238077e-05
90,200,5,0.117648037487341,5.14705803302564,1.4818805546644,4.74118094571097e-05
100,0,0,0.110666952261863,22.7933087851144,1.56635316310186,0.0909917274884989
100,0,0.5,0.102156476766908,21.7976597901678,1.55622070276686,0.0909876215613612
100,0,1,0.10295680912447,19.033348950784,1.54074580532143,0.0909830524660155
100,0,1.5,0.103147293248558,16.5302626376143,1.51586352659278,0.0909805548419272
100,0,2,0.102877472962295,14.2891125794693,1.36290502290098,0.0909747550612707
100,0,2.5,0.102191253992773,12.2806098553792,1.36077581798073,0.0909705214338016
100,0,3,0.10115242288438,10.482330932105,1.35761302401453,0.0909632348264597
100,0,3.5,0.0999188150383987,8.87368491143603,1.35283529824137,0.0909605781905291
100,0,4,0.0984199952842477,7.44291015858882,1.34575268322268,0.0909507999770831
100,0,4.5,0.0972954534013226,6.01762529957401,1.33782357429846,0.090948857850811
100,0,5,0.0962778206844117,4.95160624075677,1.32834348132097,0.0909433053112448
100,20,0,0.115166228757163,18.0937981815958,2.85212210005377,0.0430732074628574
100,20,0.5,0.108063786715429,17.0103234700417,2.85474665609703,0.0408449020505345
100,20,1,0.109486669412119,14.3078628092883,2.85705054387296,0.0408156377673898
100,20,1.5,0.110566970598479,11.8597041785143,2.86113125148597,0.0410214416633532
100,20,2,0.111154467258368,9.66260953493498,2.8660944941598,0.0409799633738789
100,20,2.5,0.111413499853681,7.69292750257864,2.86811462089952,0.0411738784199922
100,20,3,0.111425551141278,5.92857014475685,2.87188137136477,0.0411164516604674
100,20,3.5,0.11125322914706,4.34938002795018,2.87716655167563,0.0413166424352898
100,20,4,0.111083872473194,2.94313365759962,2.88199167275917,0.04123096843425
100,20,4.5,0.110723898244067,1.5026418888008,2.8832739165153,0.0413197664051222
100,20,5,0.110230764271324,0.429387866579978,2.88731769026073,0.0414542057549649
100,40,0,0.116638411841988,17.1663300502251,2.91565004100712,0.0199055587595652
100,40,0.5,0.109841858835619,15.9426153761431,2.91928564780511,0.0178191802234043
100,40,1,0.111511310566095,13.2118379100906,2.92335528932038,0.0177666998221995
100,40,1.5,0.112953891195968,10.736578245813,2.9274158465452,0.0179229364708321
100,40,2,0.113898646737051,8.50996860165869,2.93052665806345,0.0178591107186844
100,40,2.5,0.11454916911439,6.51280197005815,2.936482797651,0.0180106506854781
100,40,3,0.114995201958062,4.72212801886291,2.93744611506772,0.0179267919211213
100,40,3.5,0.115301581614707,3.11857545604655,2.94264873556816,0.0180689646839507
100,40,4,0.115632368119009,1.68732708608454,2.94946288115614,0.0179740284778244
100,40,4.5,0.115882160743266,0.257060960992517,2.95162062466276,0.0180270182580855
100,40,5,0.116074523022691,0,2.95841089677578,0.0181204552430188
100,60,0,0.1167638511485,17.7966780138641,2.5896767880803,0.00895020364587573
100,60,0.5,0.109811052905837,16.4049547169683,2.59530414400995,0.00752521630530656
100,60,1,0.111556506866842,13.6130750743686,2.60030917752069,0.00747131989632521
100,60,1.5,0.113121057382198,11.0811254384747,2.60481806404495,0.0075521538915756
100,60,2,0.114192959717028,8.79883659177014,2.60783504034931,0.00749008139335672
100,60,2.5,0.114980762561132,6.75064574870712,2.61331207337208,0.00756768088644
100,60,3,0.115576741665446,4.9129622377968,2.61770645112215,0.00749127866758781
100,60,3.5,0.116047893017186,3.2658910596697,2.62261335013326,0.0075613295396818
100,60,4,0.116544350433794,1.79378730505952,2.62828387953742,0.00747757676714578
100,60,4.5,0.117000478854991,0.354547450788023,2.62571963455489,0.0074915745149049
100,60,5,0.117423430760639,0,2.63228244377347,0.00752972538107999
100,80,0,0.116312305079896,19.0953749480009,2.15642337690257,0.00389639340046377
100,80,0.5,0.109024825080606,17.5157755388119,2.17587514396206,0.00305880322548191
100,80,1,0.110772915220659,14.6500417388179,2.19823863909816,0.00301567473580877
100,80,1.5,0.112355187953816,12.0499843656023,2.21047232492088,0.00304142843175192
100,80,2,0.113453518861368,9.70213397746089,2.21854441641731,0.00299882305180932
100,80,2.5,0.114267517470399,7.59416671606901,2.22372707985914,0.00302825286654407
100,80,3,0.114889855842824,5.70175843765863,2.22738929426135,0.00297031130761038
100,80,3.5,0.115388014329408,4.00438608929239,2.23151131293002,0.00299670107293859
100,80,4,0.115896946240873,2.4894467612987,2.23406730699077,0.00294288113144681
100,80,4.5,0.116394221317119,1.02956230003846,2.2358709642454,0.00292648206531609
100,80,5,0.116850980673446,0.00207033205954499,2.24061418126553,0.00293173484960463
100,100,0,0.115627626031929,20.6793743966059,2.01458788495257,0.00163096902426829
100,100,0.5,0.10794874339308,18.8956367382154,1.98666277846511,0.00118595269627564
100,100,1,0.109670251261128,15.9509599106848,1.90533522804075,0.00115593894567323
100,100,1.5,0.111227994567112,13.278267180504,1.68634752887757,0.00115911484404596
100,100,2,0.112311537059162,10.8610744388915,1.73638204380705,0.00113019675306703
100,100,2.5,0.113106610582623,8.68998010468744,1.81175854413263,0.00113645358849557
100,100,3,0.113705461881548,6.73987240626037,1.84079985254151,0.00110681508727428
100,100,3.5,0.114175200256001,4.98966994830041,1.85428299780522,0.00110132047453915
100,100,4,0.114648979758226,3.42606357892905,1.86139887726772,0.00106765974808265
100,100,4.5,0.115108399711104,1.94525881027199,1.86386145058277,0.00104683542477002
100,100,5,0.115520996562219,0.728665317874477,1.86832498931696,0.00103893187237181
100,120,0,0.114858996647407,22.3806477487947,1.62774247410482,0.000648371083563082
100,120,0.5,0.106782106597535,20.3790560013063,1.62025352050281,0.000431563783520605
100,120,1,0.108466934972475,17.3534718621748,1.6262549945569,0.000412245875622053
100,120,1.5,0.109984911456526,14.6064011180087,1.63122910271944,0.000407024358335284
100,120,2,0.111038526309372,12.1185355226719,1.63440788105981,0.000389217904644523
100,120,2.5,0.111798431007823,9.88310287513714,1.6364271511228,0.000386969643068058
100,120,3,0.112356056805125,7.87424054103878,1.63484086176121,0.000369794652731681
100,120,3.5,0.112778107846019,6.07022036361002,1.62822622157053,0.000358032112046658
100,120,4,0.113197417813061,4.45712528724231,1.61680332078806,0.000339175607918629
100,120,4.5,0.113595232718263,2.95288645589125,1.59875408785444,0.000320100638969034
100,120,5,0.113937447719126,1.69402662886071,1.57193523905041,0.000309560357241168
100,140,0,0.114068790073007,24.1256281959293,1.61345333011206,0.000239208364033128
