Kp,Ki,Kd,RiseTime,Overshoot,SettlingTime
90,140,1,0.114854500646685,17.5744115641237,1.62986034228987
90,140,1.5,0.116761304539307,14.6260769248112,1.61879756514123
90,140,2,0.118171613255686,12.0155292026193,1.59758766224451
90,140,2.5,0.119264560498897,9.70266209564921,1.51940731385949
90,140,3,0.12014689375422,7.66001707727475,1.37532461863987
90,140,3.5,0.120895857768119,5.86316520902543,1.36593861512374
90,140,4,0.12159001307296,4.29188616637284,1.34989732076791
90,140,4.5,0.122358498481995,2.91920298738637,1.3225943271624
90,140,5,0.123086221119646,1.72491800152172,1.18521364244112
90,160,0,0.119817157325542,24.4380117368886,1.63232000661811
90,160,0.5,0.111451063680778,22.6559259493701,1.62536487035568
90,160,1,0.113445372333034,19.2517897495861,1.6161752374771
90,160,1.5,0.115309469398868,16.2159244495653,1.59699395977934
90,160,2,0.116679890203066,13.5252747767102,1.55289797629274
90,160,2.5,0.117725811644906,11.1397989272274,1.40018670330548
90,160,3,0.118554727477069,9.03069123572111,1.3990904981759
90,160,3.5,0.119240973159121,7.17414574781596,1.39558728088983
90,160,4,0.119865674578675,5.54801383824304,1.38791526514732
90,160,4.5,0.120554521196923,4.12523856920832,1.37433463087713
90,160,5,0.1211921513847,2.8849627873351,1.34834592880916
90,180,0,0.118881360415563,26.4611885127077,1.73153925484526
90,180,0.5,0.110140189827816,24.4054562438663,1.62062762875257
90,180,1,0.112086868071283,20.9060052223767,1.6084489522292
90,180,1.5,0.113910572487046,17.7833105793542,1.58307416063797
90,180,2,0.115243033322513,15.0133441472353,1.41337524505206
90,180,2.5,0.116244514817645,12.5559007571631,1.41672117786631
90,180,3,0.117022499998344,10.3812793645577,1.42073924913754
90,180,3.5,0.117650748907152,8.46509360825705,1.42389604866888
90,180,4,0.118210764428829,6.78453749979508,1.42534578779286
90,180,4.5,0.118824044189414,5.31272716242954,1.42344338521254
90,180,5,0.11937980884595,4.02620422116,1.41670642552824
90,200,0,0.117970848716333,28.4722856588725,1.80744855737898
90,200,0.5,0.108877662623719,26.128476485761,1.61900609651728
90,200,1,0.110778926069183,22.5345443315108,1.60557030805996
90,200,1.5,0.112564533026005,19.3258576532412,1.57628769628999
90,200,2,0.113861017714121,16.477488333527,1.42383102268661
90,200,2.5,0.114820653910539,13.9488342169155,1.43090051280398
90,200,3,0.115550895560553,11.7093527972019,1.4392741411679
90,200,3.5,0.116124919547309,9.73413794882101,1.44942069868577
90,200,4,0.116624829863101,7.99966662284439,1.46083098841806
90,200,4.5,0.117169572672875,6.47863724033488,1.47186229166889
90,200,5,0.117648037487341,5.14705803302564,1.4818805546644
100,0,0,0.110666952261863,22.7933087851144,1.56635316310186
100,0,0.5,0.102156476766908,21.7976597901678,1.55622070276686
100,0,1,0.10295680912447,19.033348950784,1.54074580532143
100,0,1.5,0.103147293248558,16.5302626376143,1.51586352659278
100,0,2,0.102877472962295,14.2891125794693,1.36290502290098
100,0,2.5,0.102191253992773,12.2806098553792,1.36077581798073
100,0,3,0.10115242288438,10.482330932105,1.35761302401453
100,0,3.5,0.0999188150383987,8.87368491143603,1.35283529824137
100,0,4,0.0984199952842477,7.44291015858882,1.34575268322268
100,0,4.5,0.0972954534013226,6.01762529957401,1.33782357429846
100,0,5,0.0962778206844117,4.95160624075677,1.32834348132097
100,20,0,0.115166228757163,18.0937981815958,2.85212210005377
100,20,0.5,0.108063786715429,17.0103234700417,2.85474665609703
100,20,1,0.109486669412119,14.3078628092883,2.85705054387296
100,20,1.5,0.110566970598479,11.8597041785143,2.86113125148597
100,20,2,0.111154467258368,9.66260953493498,2.8660944941598
100,20,2.5,0.111413499853681,7.69292750257864,2.86811462089952
100,20,3,0.111425551141278,5.92857014475685,2.87188137136477
100,20,3.5,0.11125322914706,4.34938002795018,2.87716655167563
100,20,4,0.111083872473194,2.94313365759962,2.88199167275917
100,20,4.5,0.110723898244067,1.5026418888008,2.8832739165153
100,20,5,0.110230764271324,0.429387866579978,2.88731769026073
100,40,0,0.116638411841988,17.1663300502251,2.91565004100712
100,40,0.5,0.109841858835619,15.9426153761431,2.91928564780511
100,40,1,0.111511310566095,13.2118379100906,2.92335528932038
100,40,1.5,0.112953891195968,10.736578245813,2.9274158465452
100,40,2,0.113898646737051,8.50996860165869,2.93052665806345
100,40,2.5,0.11454916911439,6.51280197005815,2.936482797651
100,40,3,0.114995201958062,4.72212801886291,2.93744611506772
100,40,3.5,0.115301581614707,3.11857545604655,2.94264873556816
100,40,4,0.115632368119009,1.68732708608454,2.94946288115614
100,40,4.5,0.115882160743266,0.257060960992517,2.95162062466276
100,40,5,0.116074523022691,0,2.95841089677578
100,60,0,0.1167638511485,17.7966780138641,2.5896767880803
100,60,0.5,0.109811052905837,16.4049547169683,2.59530414400995
100,60,1,0.111556506866842,13.6130750743686,2.60030917752069
100,60,1.5,0.113121057382198,11.0811254384747,2.60481806404495
100,60,2,0.114192959717028,8.79883659177014,2.60783504034931
100,60,2.5,0.114980762561132,6.75064574870712,2.61331207337208
100,60,3,0.115576741665446,4.9129622377968,2.61770645112215
100,60,3.5,0.116047893017186,3.2658910596697,2.62261335013326
100,60,4,0.116544350433794,1.79378730505952,2.62828387953742
100,60,4.5,0.117000478854991,0.354547450788023,2.62571963455489
100,60,5,0.117423430760639,0,2.63228244377347
100,80,0,0.116312305079896,19.0953749480009,2.15642337690257
100,80,0.5,0.109024825080606,17.5157755388119,2.17587514396206
100,80,1,0.110772915220659,14.6500417388179,2.19823863909816
100,80,1.5,0.112355187953816,12.0499843656023,2.21047232492088
100,80,2,0.113453518861368,9.70213397746089,2.21854441641731
100,80,2.5,0.114267517470399,7.59416671606901,2.22372707985914
100,80,3,0.114889855842824,5.70175843765863,2.22738929426135
100,80,3.5,0.115388014329408,4.00438608929239,2.23151131293002
100,80,4,0.115896946240873,2.4894467612987,2.23406730699077
100,80,4.5,0.116394221317119,1.02956230003846,2.2358709642454
100,80,5,0.116850980673446,0.00207033205954499,2.24061418126553
100,100,0,0.115627626031929,20.6793743966059,2.01458788495257
100,100,0.5,0.10794874339308,18.8956367382154,1.98666277846511
100,100,1,0.109670251261128,15.9509599106848,1.90533522804075
100,100,1.5,0.111227994567112,13.278267180504,1.68634752887757
100,100,2,0.112311537059162,10.8610744388915,1.73638204380705
100,100,2.5,0.113106610582623,8.68998010468744,1.81175854413263
100,100,3,0.113705461881548,6.73987240626037,1.84079985254151
100,100,3.5,0.114175200256001,4.98966994830041,1.85428299780522
100,100,4,0.114648979758226,3.42606357892905,1.86139887726772
100,100,4.5,0.115108399711104,1.94525881027199,1.86386145058277
100,100,5,0.115520996562219,0.728665317874477,1.86832498931696
100,120,0,0.114858996647407,22.3806477487947,1.62774247410482
100,120,0.5,0.106782106597535,20.3790560013063,1.62025352050281
100,120,1,0.108466934972475,17.3534718621748,1.6262549945569
100,120,1.5,0.109984911456526,14.6064011180087,1.63122910271944
100,120,2,0.111038526309372,12.1185355226719,1.63440788105981
100,120,2.5,0.111798431007823,9.88310287513714,1.6364271511228
100,120,3,0.112356056805125,7.87424054103878,1.63484086176121
100,120,3.5,0.112778107846019,6.07022036361002,1.62822622157053
100,120,4,0.113197417813061,4.45712528724231,1.61680332078806
100,120,4.5,0.113595232718263,2.95288645589125,1.59875408785444
100,120,5,0.113937447719126,1.69402662886071,1.57193523905041
100,140,0,0.114068790073007,24.1256281959293,1.61345333011206
100,140,0.5,0.105606789356109,21.8948268955914,1.60652796828218
100,140,1,0.107252649708347,18.7877375587064,1.60552476591772
100,140,1.5,0.10872675967117,15.9657649712013,1.60319040769388
100,140,2,0.109746100179193,13.4069644905797,1.59624174377973
100,140,2.5,0.110466480202921,11.1069225402502,1.58257460294813
100,140,3,0.110978427473429,9.03903373371384,1.55879886969122
100,140,3.5,0.111348216476585,7.1809312636512,1.33865556045884
100,140,4,0.111708957943836,5.51815221536445,1.32725622549184
100,140,4.5,0.112042332140732,4.02946012291674,1.30931831772157
100,140,5,0.112306700929102,2.68733560999199,1.2806130188561
100,160,0,0.113281672371513,25.882133648451,1.60310891980662
100,160,0.5,0.104454416677952,23.4131584739191,1.59762299156765
100,160,1,0.106061956077469,20.2246106186498,1.5940396875951
100,160,1.5,0.107492360167092,17.3277934014706,1.5859734844668
100,160,2,0.108477360487147,14.6982070608622,1.57056065689874
100,160,2.5,0.109158215234901,12.333852630263,1.540033096415
100,160,3,0.10962499713954,10.2070736825946,1.3635025961291
100,160,3.5,0.109943384407906,8.29500962722143,1.35861267769278
100,160,4,0.110247217409845,6.58259411277495,1.35046145291237
100,160,4.5,0.110515535869558,5.04820751647934,1.33866254230642
100,160,5,0.11070669944368,3.68260285486097,1.32029486847556
100,180,0,0.112506368929173,27.6356928947271,1.71407781873011
100,180,0.5,0.103335850943104,24.9220623835833,1.59247289673459
100,180,1,0.104906671358223,21.6524244298236,1.58632908432642
100,180,1.5,0.106294970412976,18.6811151968355,1.57404401416402
100,180,2,0.107246644282368,15.9813835746838,1.55170661419714
100,180,2.5,0.107889780741298,13.5530368013172,1.37683977374327
100,180,3,0.108313512084233,11.3677290025178,1.37705221581266
100,180,3.5,0.108583123028834,9.40201301841637,1.37622828588052
100,180,4,0.108833312838598,7.64023365015896,1.37372300153434
100,180,4.5,0.109040382214271,6.06039531430564,1.36823582870645
100,180,5,0.109162901457186,4.66990689126294,1.35848204734735
100,200,0,0.111745028776856,29.3791109740007,1.75863130621515
100,200,0.5,0.102253743148393,26.416955635271,1.5895266378699
100,200,1,0.103789654328903,23.0667598541458,1.58182608526762
100,200,1.5,0.105137810935011,20.0214646243932,1.56671329592789
100,200,2,0.106057697366056,17.2522580897295,1.53619136815944
100,200,2.5,0.10666510894525,14.7604852152007,1.38854661665347
100,200,3,0.107048248394978,12.5171358407925,1.39185642623903
100,200,3.5,0.107272095317244,10.4981693608475,1.39476592038258
100,200,4,0.107472116979269,8.68743828034668,1.39689085620564
100,200,4.5,0.107622062993716,7.06249813758901,1.39739516635728
100,200,5,0.107680789745297,5.64580458063986,1.3944208933662
